Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p005,E02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,VX34,1,,,
p005,F02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ECA2666,1,,,
p005,A03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,PB420,1,,,
p005,B03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ED3102,1,,,
p005,C03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,JU3237,1,,,
p005,D03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,NIC1667,1,,,
p005,E03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,VX34,1,,,
p005,F03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ECA2666,1,,,
p005,A04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,PB420,1,,,
p005,B04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ED3102,1,,,
p005,C04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,JU3237,1,,,
p005,D04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,NIC1667,1,,,
p005,E04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,VX34,1,,,
p005,F04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ECA2666,1,,,
p005,A05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,PB420,1,,,
p005,B05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ED3102,1,,,
p005,C05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,JU3237,1,,,
p005,D05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,NIC1667,1,,,
p005,E05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,VX34,1,,,
p005,F05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ECA2666,1,,,
p005,A06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,PB420,1,,,
p005,B06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ED3102,1,,,
p005,C06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,JU3237,1,,,
p005,D06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,NIC1667,1,,,
p005,E06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,VX34,1,,,
p005,F06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ECA2666,1,,,
p005,A07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,PB420,1,,,
p005,B07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ED3102,1,,,
p005,C07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,JU3237,1,,,
p005,D07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,NIC1667,1,,,
p005,E07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,VX34,1,,,
p005,F07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ECA2666,1,,,
p005,A08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,PB420,1,,,
p005,B08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ED3102,1,,,
p005,C08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,JU3237,1,,,
p005,D08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,NIC1667,1,,,
p005,E08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,VX34,1,,,
p005,F08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ECA2666,1,,,
p005,A09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,PB420,1,,,
p005,B09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ED3102,1,,,
p005,C09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,JU3237,1,,,
p005,D09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,NIC1667,1,,,
p005,E09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,VX34,1,,,
p005,F09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ECA2666,1,,,
p005,A10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,PB420,1,,,
p005,B10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ED3102,1,,,
p005,C10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,JU3237,1,,,
p005,D10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,NIC1667,1,,,
p005,E10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,VX34,1,,,
p005,F10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ECA2666,1,,,
p005,A11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,PB420,1,,,
p005,B11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ED3102,1,,,
p005,C11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,JU3237,1,,,
p005,D11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,NIC1667,1,,,
p005,E11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,VX34,1,,,
p005,F11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ECA2666,1,,,
p005,A12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,PB420,1,,,
p005,B12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ED3102,1,,,
p005,C12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,JU3237,1,,,
p005,D12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,NIC1667,1,,,
p005,E12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,VX34,1,,,
p005,F12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ECA2666,1,,,
p006,A01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,PB420,1,,,
p006,B01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ED3102,1,,,
p006,C01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,JU3237,1,,,
p006,D01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,NIC1667,1,,,
p006,E01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,VX34,1,,,
p006,F01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ECA2666,1,,,
p006,A02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,PB420,1,,,
p006,B02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ED3102,1,,,
p006,C02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,JU3237,1,,,
p006,D02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,NIC1667,1,,,
p006,E02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,VX34,1,,,
p006,F02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ECA2666,1,,,
p006,A03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,PB420,1,,,
p006,B03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ED3102,1,,,
p006,C03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,JU3237,1,,,
p006,D03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,NIC1667,1,,,
p006,E03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,VX34,1,,,
p006,F03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ECA2666,1,,,
p006,A04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,PB420,1,,,
p006,B04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ED3102,1,,,
p006,C04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,JU3237,1,,,
p006,D04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,NIC1667,1,,,
p006,E04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,VX34,1,,,
p006,F04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ECA2666,1,,,
p006,A05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,PB420,1,,,
p006,B05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ED3102,1,,,
p006,C05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,JU3237,1,,,
p006,D05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,NIC1667,1,,,
p006,E05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,VX34,1,,,
p006,F05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ECA2666,1,,,
p006,A06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,PB420,1,,,
p006,B06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ED3102,1,,,
p006,C06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,JU3237,1,,,
p006,D06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,NIC1667,1,,,
p006,E06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,VX34,1,,,
p006,F06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ECA2666,1,,,
p006,A07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,PB420,1,,,
p006,B07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ED3102,1,,,
p006,C07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,JU3237,1,,,
p006,D07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,NIC1667,1,,,
p006,E07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,VX34,1,,,
p006,F07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ECA2666,1,,,
p006,A08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,PB420,1,,,
p006,B08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ED3102,1,,,
p006,C08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,JU3237,1,,,
p006,D08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,NIC1667,1,,,
p006,E08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,VX34,1,,,
p006,F08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ECA2666,1,,,
p006,A09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,PB420,1,,,
p006,B09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ED3102,1,,,
p006,C09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,JU3237,1,,,
p006,D09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,NIC1667,1,,,
p006,E09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,VX34,1,,,
p006,F09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ECA2666,1,,,
p006,A10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,PB420,1,,,
p006,B10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ED3102,1,,,
p006,C10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,JU3237,1,,,
p006,D10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,NIC1667,1,,,
p006,E10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,VX34,1,,,
p006,F10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ECA2666,1,,,
p006,A11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,PB420,1,,,
p006,B11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ED3102,1,,,
p006,C11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,JU3237,1,,,
p006,D11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,NIC1667,1,,,
p006,E11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,VX34,1,,,
p006,F11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ECA2666,1,,,
p006,A12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,PB420,1,,,
p006,B12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ED3102,1,,,
p006,C12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,JU3237,1,,,
p006,D12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,NIC1667,1,,,
p006,E12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,VX34,1,,,
p006,F12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ECA2666,1,,,
p007,A01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ECA2666,2,,,
p007,B01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,JU3237,2,,,
p007,C01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,VX34,2,,,
p007,D01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,PB420,2,,,
p007,E01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,NIC1667,2,,,
p007,F01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ED3102,2,,,
p007,A02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ECA2666,2,,,
p007,B02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,JU3237,2,,,
p007,C02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,VX34,2,,,
p007,D02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,PB420,2,,,
p007,E02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,NIC1667,2,,,
p007,F02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ED3102,2,,,
p007,A03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ECA2666,2,,,
p007,B03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,JU3237,2,,,
p007,C03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,VX34,2,,,
p007,D03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,PB420,2,,,
p007,E03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,NIC1667,2,,,
p007,F03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ED3102,2,,,
p007,A04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ECA2666,2,,,
p007,B04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,JU3237,2,,,
p007,C04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,VX34,2,,,
p007,D04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,PB420,2,,,
p007,E04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,NIC1667,2,,,
p007,F04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ED3102,2,,,
p007,A05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ECA2666,2,,,
p007,B05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,JU3237,2,,,
p007,C05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,VX34,2,,,
p007,D05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,PB420,2,,,
p007,E05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,NIC1667,2,,,
p007,F05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ED3102,2,,,
p007,A06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ECA2666,2,,,
p007,B06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,JU3237,2,,,
p007,C06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,VX34,2,,,
p007,D06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,PB420,2,,,
p007,E06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,NIC1667,2,,,
p007,F06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ED3102,2,,,
p007,A07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ECA2666,2,,,
p007,B07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,JU3237,2,,,
p007,C07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,VX34,2,,,
p007,D07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,PB420,2,,,
p007,E07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,NIC1667,2,,,
p007,F07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ED3102,2,,,
p007,A08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ECA2666,2,,,
p007,B08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,JU3237,2,,,
p007,C08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,VX34,2,,,
p007,D08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,PB420,2,,,
p007,E08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,NIC1667,2,,,
p007,F08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ED3102,2,,,
p007,A09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ECA2666,2,,,
p007,B09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,JU3237,2,,,
p007,C09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,VX34,2,,,
p007,D09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,PB420,2,,,
p007,E09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,NIC1667,2,,,
p007,F09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ED3102,2,,,
p007,A10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ECA2666,2,,,
p007,B10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,JU3237,2,,,
p007,C10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,VX34,2,,,
p007,D10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,PB420,2,,,
p007,E10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,NIC1667,2,,,
p007,F10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ED3102,2,,,
p007,A11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ECA2666,2,,,
p007,B11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,JU3237,2,,,
p007,C11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,VX34,2,,,
p007,D11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,PB420,2,,,
p007,E11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,NIC1667,2,,,
p007,F11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ED3102,2,,,
p007,A12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ECA2666,2,,,
p007,B12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,JU3237,2,,,
p007,C12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,VX34,2,,,
p007,D12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,PB420,2,,,
p007,E12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,NIC1667,2,,,
p007,F12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ED3102,2,,,
p008,A01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ECA2666,2,,,
p008,B01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,JU3237,2,,,
p008,C01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,VX34,2,,,
p008,D01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,PB420,2,,,
p008,E01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,NIC1667,2,,,
p008,F01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ED3102,2,,,
p008,A02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ECA2666,2,,,
p008,B02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,JU3237,2,,,
p008,C02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,VX34,2,,,
p008,D02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,PB420,2,,,
p008,E02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,NIC1667,2,,,
p008,F02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ED3102,2,,,
p008,A03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ECA2666,2,,,
p008,B03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,JU3237,2,,,
p008,C03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,VX34,2,,,
p008,D03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,PB420,2,,,
p008,E03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,NIC1667,2,,,
p008,F03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ED3102,2,,,
p008,A04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ECA2666,2,,,
p008,B04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,JU3237,2,,,
p008,C04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,VX34,2,,,
p008,D04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,PB420,2,,,
p008,E04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,NIC1667,2,,,
p008,F04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ED3102,2,,,
p008,A05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ECA2666,2,,,
p008,B05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,JU3237,2,,,
p008,C05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,VX34,2,,,
p008,D05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,PB420,2,,,
p008,E05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,NIC1667,2,,,
p008,F05,48h,10,15hHB101,DMSO,1,moxidectin,0.0078,,,ED3102,2,,,
p008,A06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ECA2666,2,,,
p008,B06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,JU3237,2,,,
p008,C06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,VX34,2,,,
p008,D06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,PB420,2,,,
p008,E06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,NIC1667,2,,,
p008,F06,48h,10,15hHB101,DMSO,1,moxidectin,0.0156,,,ED3102,2,,,
p008,A07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ECA2666,2,,,
p008,B07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,JU3237,2,,,
p008,C07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,VX34,2,,,
p008,D07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,PB420,2,,,
p008,E07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,NIC1667,2,,,
p008,F07,48h,10,15hHB101,DMSO,1,moxidectin,0.03125,,,ED3102,2,,,
p008,A08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ECA2666,2,,,
p008,B08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,JU3237,2,,,
p008,C08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,VX34,2,,,
p008,D08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,PB420,2,,,
p008,E08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,NIC1667,2,,,
p008,F08,48h,10,15hHB101,DMSO,1,moxidectin,0.0625,,,ED3102,2,,,
p008,A09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ECA2666,2,,,
p008,B09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,JU3237,2,,,
p008,C09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,VX34,2,,,
p008,D09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,PB420,2,,,
p008,E09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,NIC1667,2,,,
p008,F09,48h,10,15hHB101,DMSO,1,moxidectin,0.125,,,ED3102,2,,,
p008,A10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ECA2666,2,,,
p008,B10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,JU3237,2,,,
p008,C10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,VX34,2,,,
p008,D10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,PB420,2,,,
p008,E10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,NIC1667,2,,,
p008,F10,48h,10,15hHB101,DMSO,1,moxidectin,0.25,,,ED3102,2,,,
p008,A11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ECA2666,2,,,
p008,B11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,JU3237,2,,,
p008,C11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,VX34,2,,,
p008,D11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,PB420,2,,,
p008,E11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,NIC1667,2,,,
p008,F11,48h,10,15hHB101,DMSO,1,moxidectin,0.5,,,ED3102,2,,,
p008,A12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ECA2666,2,,,
p008,B12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,JU3237,2,,,
p008,C12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,VX34,2,,,
p008,D12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,PB420,2,,,
p008,E12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,NIC1667,2,,,
p008,F12,48h,10,15hHB101,DMSO,1,moxidectin,1,,,ED3102,2,,,
p009,A01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ECA2666,2,,,
p009,B01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,JU3237,2,,,
p009,C01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,VX34,2,,,
p009,D01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,PB420,2,,,
p009,E01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,NIC1667,2,,,
p009,F01,48h,10,15hHB101,DMSO,1,moxidectin,0,,,ED3102,2,,,
p009,A02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ECA2666,2,,,
p009,B02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,JU3237,2,,,
p009,C02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,VX34,2,,,
p009,D02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,PB420,2,,,
p009,E02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,NIC1667,2,,,
p009,F02,48h,10,15hHB101,DMSO,1,moxidectin,0.00097,,,ED3102,2,,,
p009,A03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ECA2666,2,,,
p009,B03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,JU3237,2,,,
p009,C03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,VX34,2,,,
p009,D03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,PB420,2,,,
p009,E03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,NIC1667,2,,,
p009,F03,48h,10,15hHB101,DMSO,1,moxidectin,0.0019,,,ED3102,2,,,
p009,A04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,ECA2666,2,,,
p009,B04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,JU3237,2,,,
p009,C04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,VX34,2,,,
p009,D04,48h,10,15hHB101,DMSO,1,moxidectin,0.0039,,,PB420,2,,,
